customer id,created_at,subscription_started
PRrPNJIpYZbEV4YklF+wMA==,23/08/17,
i7E2/YMrNoMMslDmbBaYEQ==,23/08/17,
X9nKY2ov4VOQJVEqmn5eyA==,23/08/17,
gwifpMnYNlB5OIbLpO2zAA==,23/08/17,
Y0kjjbJFAkKINAJxH+Pk8Q==,23/08/17,
CxhK9KQIb8tWsBBNmfAZJg==,23/08/17,
Wy+R7aKu45gAUjZegomGzA==,23/08/17,
jyxyWHd5sheneYWizwN5/Q==,23/08/17,
Ggy67g9gQa85IqD02sGlRw==,23/08/17,
UqdJQVlSnDi5xp6ZRrpPJw==,23/08/17,
JPn9H9K6x6z8DgEnKf/o1w==,23/08/17,
9aDL27KHcoIHpvQO8+7O9A==,23/08/17,
FKpiwoNVKEd7Eh9foKLX1w==,23/08/17,
TGANPZ5c2eaJlzL6szy8zQ==,23/08/17,
bvBNZ6jYk/ZMFfIw58owng==,23/08/17,
L5TSL16dpb0s8oVDbPw7rA==,23/08/17,
tNhL7BZX92X2W40tU12E/g==,23/08/17,
6CJcDT9slLNS/nOvH2ZzfQ==,23/08/17,
dVI8z1obJZgea5pXsbmXKw==,23/08/17,
qfjVtxgWB64Q4Z1nUUQrwg==,23/08/17,
ec4LBSNHxrLmdvv/p4TIcw==,23/08/17,
+pWdF0QWrxWAAPEzjNd6IA==,23/08/17,
Ur+ji0+KUBBhPuiLerv+cg==,23/08/17,
EqV1CFagubwOHofEAYwzEQ==,23/08/17,
zfoqlqh+356gDU4aDND7CQ==,23/08/17,
8GD7friWXeSRtpY5mUEjpQ==,23/08/17,
LvgMlKaZ/jN6y0+CNqzhzA==,23/08/17,25/09/2017
VEGhqohxR22mcTHBhac8TQ==,23/08/17,
ZfiEK31VbTy4qcvq+dodhw==,23/08/17,
QwUOiHqDf79FQD95xOf1xg==,23/08/17,
0uydU4PFigVBSc71oknKFQ==,23/08/17,
HFWJv2RBR0JcUSHIny1tNA==,23/08/17,
0RuMv55aLDhu450D7iMKqA==,23/08/17,
WjQQrghLQ2qeQJ2zcxlkcQ==,23/08/17,
yQk7YVnmQEuIbSNyYyYIUw==,23/08/17,
rILtfagvrr6Y+ZsIeURQLA==,23/08/17,
QzPFl9o1XQT2sxOhXRRjMQ==,23/08/17,
NoVa6X4hFRM7Qh+StmTl2g==,23/08/17,
QjsDYlfpskdpQxizJ/3vaA==,23/08/17,
ibzPdSW788+uSc7x7deTKg==,23/08/17,
spCclbgnZnfDhcGPI7YKaA==,23/08/17,
TqmwN+fGXbi1f9g9svqWVQ==,23/08/17,
foBsrDD6iY6l+U3WIk9JyA==,23/08/17,
ixdtV0kWW0Pq4JuepmC2Sg==,23/08/17,
SwtPlRd7RZUHhRj+3/kf1Q==,23/08/17,
4tb2mIrCC4WdNdBH13jFIg==,23/08/17,
FnLYU91Eg6EIDktE/ITLCg==,23/08/17,
ggBbUzPP47Y2NM8a+qyGrw==,23/08/17,
yM6g96da6eQxt3Q2zybPXQ==,23/08/17,
LT0tfmG8CAhbgmqkTuhW3w==,23/08/17,
pqlG9yZe1/KKZCXudmIcOg==,23/08/17,
l/S/9Ydbd7rKYDWygkUEhA==,23/08/17,
gc7jysc/ftx4gUBV1yNvTg==,23/08/17,
FnJI9i269hr/S30b6UOSgg==,24/08/17,
RO4TjDpHfdEOIM/F0UAiEw==,24/08/17,24/09/2017
Rf9zTN3XSF4ggjSL7W282g==,24/08/17,
fgo7AxM8XHUzAWL+5Znl9Q==,24/08/17,24/09/2017
sZIjjF8ghGF0JHFDNDUf+g==,24/08/17,
Nm23pZGnXv0SXLRGQRJPLg==,24/08/17,
qo+eo5wa+o8B5QGzlYZQhA==,24/08/17,
4zVLCD8Dqc614BgTEEvidw==,24/08/17,
/ZkgdPXXpkTq84n+diAQlA==,24/08/17,
7uxzYChbJFxE9SnP10IvTA==,24/08/17,
ROl7rEKzP8TThz1sP4yxGA==,24/08/17,
wCSFQq28QgDz6kftx8G2UA==,24/08/17,
Z1d+lDZ7LvwHOlyQhaDjHQ==,24/08/17,
iJGYs3V01Qk0nJ+Yv0SYHw==,24/08/17,
JvCtleAbhhangz7ksomBWw==,24/08/17,
7eikDDfRwbEsgiW8jGcmYA==,24/08/17,
G3/BJA/CBtktT1Q2Kaedhw==,24/08/17,12/10/2017
TFSegwdHGX7l5ekqwSxsjQ==,24/08/17,26/10/2017
JtVnRPucmm+iRTImVi199g==,24/08/17,
Q22vflvdoQpBlPpuf7EA2Q==,24/08/17,
YilHoGsu7esb+SgtTGG38Q==,24/08/17,
Ec5MPONJj4scSeitrRTu5Q==,24/08/17,
4R8SQweCv/lVO2XyvibZBw==,24/08/17,
MxRW8Bc3DZqgdQzIa7jOsw==,24/08/17,
eCl4AZ6cZMexkYhTnXM54g==,24/08/17,
WRxZkn1h3tyVuHK5ojddPQ==,24/08/17,
T0tbmqcOCfS6qOogdwLULg==,24/08/17,
ZIe6iuQGiH48lKZY0h373Q==,24/08/17,
uJyYDsmphKbutceBCKSXvQ==,24/08/17,
sGhnJVEcC3qHfZcwPcA24Q==,24/08/17,
nzHW/h3pQNCB5yzhd4xWYQ==,24/08/17,
CqUZuf2b6Eb87e5I29tE/Q==,24/08/17,
Ucx+QNnzFW0O2usDJVwp9A==,24/08/17,
/5wai5VXmbmpUoVqj+YKVA==,24/08/17,
UbgSS5qnR9oddYCFWWgYmQ==,24/08/17,
VPRHLllvqIJmhnkCJpIPpw==,24/08/17,
1wuqtJJNhtz5CG8T+v4CTw==,24/08/17,
GtTcCYb45FP61wXIftbf2g==,24/08/17,24/09/2017
AiZUJojl3DbPR7Ez705yNw==,24/08/17,
LufUnL9T8Qeb/VHM5qHAbw==,24/08/17,
J2RB9kYN50obQJkjjSA0Jw==,24/08/17,
s5L/cX37v0a4BB17mObeAA==,24/08/17,
Ia0auBq4a8HwooSUFVyglg==,24/08/17,
5BYUQLl/+2xZggTguYk4Qw==,24/08/17,
0W3Py4AG/IS9CrLqebcIYw==,24/08/17,
b7WAXhP2+sbEsmgCkZbRvg==,24/08/17,
4EaRpHTnvgCk4hqYYbQzDw==,25/08/17,
eFbh8WNGwJGQl3/FvyJK5Q==,25/08/17,
ULi6qOcV5V1DgEu4zoYl1A==,25/08/17,
9afITvWBfU8JQy0iv+sqRQ==,25/08/17,
EYC5AWZIDsVJlThpeCgrBg==,25/08/17,
wzboI9MSgLXe1fMs2qD+DA==,25/08/17,
0B0cpmLVJXAQKYuqOTYVPg==,25/08/17,
HH4ZVVx0dzfJBk0p6iOPJw==,25/08/17,
USiBFCKHAnnQY0E2COC8Sw==,25/08/17,
Y+Wrh5XBkulM3H9CGSfXsQ==,25/08/17,
pUSNcWRCbMfzJgp7IAHj5g==,25/08/17,
RNvj3Aqz92ovtfnNf9y8dg==,25/08/17,
uzMJKTbtiUl5FjwDRYRQJA==,25/08/17,
QaVIKDrIyCNiCSDXQPDw1A==,25/08/17,
PKXJQX7cpzqZbzRt1KaWJQ==,25/08/17,
/Fd0PZ0FsXXt4/9o8thiOw==,25/08/17,
E1nXDgla1NmBF24x4wUhcA==,25/08/17,
6qvJWDXoZMzqg3d4QKz+Rg==,25/08/17,
WIgdtBc8fclVsVMFtNYFmQ==,25/08/17,
3bB4/lC4mF9jR77lBVZ7sw==,25/08/17,
Rup64zdAsGZf+JgJaIOeiA==,25/08/17,
NkjQ96cZo582P2dI7LkJGA==,25/08/17,
/rJXYssxn8CuKyncUUdYUg==,25/08/17,
uyWKYbK1eGgcqbtbz41Nrw==,25/08/17,
0/bE28GoqIg2kLDgZWuBMw==,25/08/17,
Y7rSnXvYHITP7mq444kFRQ==,25/08/17,
XBs6qkbonQCFERy5IhLsqg==,25/08/17,25/09/2017
/tUJgA30HoouwX6JSiYm8A==,25/08/17,
RIhx1SJMH38Bf8lrciXMBQ==,25/08/17,
XOMZeFIIin5aPItiVDDETw==,25/08/17,02/10/2017
XdO2hDR1az3mukDP4aoiQQ==,25/08/17,
8zxpLPt1RfBYjRaOaDfotQ==,25/08/17,10/09/2017
N1OGdJcAH44TAzYgknBt8Q==,25/08/17,
00etbQJycN7GCdF54hmV1A==,25/08/17,
vmGmaXctTwIRf6nJ3cKhGg==,25/08/17,
/qo6qYIYaNtzU0cQ0ZRcnA==,25/08/17,
sgXtU3ggzzD9MBLoBcfZxg==,25/08/17,
vVUqxzu7dWlBMHGiZhqrBQ==,25/08/17,
0otqQHdJEHhwjJXU6PNdaA==,25/08/17,
PRlNWKZHASHJLynB7kyTbw==,25/08/17,
XeiZN8FG0WCEZI7qkpWqNQ==,25/08/17,
8ULGBn5jRRNMZyjymc9MHg==,25/08/17,
BzdU0TymXuaQNJFobtfBQQ==,25/08/17,27/09/2017
/aHm57jGpZR0bWD/SHRvEg==,25/08/17,
43kjyyjio7LMihbkGLImEg==,26/08/17,
Fl1tbvw8I1/wwELT2M+o/Q==,26/08/17,
jRu7Esqjaujd3i2WC1wpUA==,26/08/17,
2gPsPfSjGCsiNdOH6Utmyw==,26/08/17,
iSotaZ/LqNe2yKXyUz9Nmg==,26/08/17,
uu23SARIQZmaFtCLu35ymQ==,26/08/17,
HN/d65ppQ02ADRffdFLuXw==,26/08/17,
sZ254JMYSkJAOOB6ss6EJQ==,26/08/17,
ugxKezZBwC3gorOsm/+UYA==,26/08/17,
PJ4joMFb6j3tIEbo2G19uQ==,26/08/17,
YVkmM5gBbmyA2MY3BFGEWw==,26/08/17,
4SDYy2r1Cly/drj6/Ymvtg==,26/08/17,
y1B/E7z0snGn8FRCdeTbNA==,26/08/17,
/0b7d4KlPvQbwDFCjh7UzQ==,26/08/17,
OusP9/qLc0n1+NbgcFNa+Q==,26/08/17,
E3LD0XJPoplwCXQQbzMMzA==,26/08/17,
63iedBy8h5Lxjj5wSeb07w==,26/08/17,
Ik9vT1RyXK0He07SL8kPxg==,26/08/17,
hIGWJNwbKjrcXPEwgsz1TQ==,26/08/17,
TkxNVj+nnZoAi+RZ/g/+PQ==,27/08/17,
K0tf5IdtpGr+zo2UHeZP0g==,27/08/17,
gGe+JiP0MvJFxln50MhTJQ==,27/08/17,
Q1M6/P2M3FmQ077GvP/MwQ==,27/08/17,
7aZRAqeFqepqZVLD+AijLQ==,27/08/17,
iQ83B6PYryyiRAFISm7mSg==,27/08/17,
Bgf8DpEHLTjuLyuizwe3fA==,27/08/17,
nDkWwwZDVLfFjyukSm1qYQ==,27/08/17,
geUuByAfdRIVHjYv05G6DQ==,27/08/17,
Gm81T56XejSgd+1qDXEplg==,27/08/17,
BicqwRZlfULzW8gaHih5mg==,27/08/17,
P8uSoJ1wRr6zLs8xCsVmOw==,27/08/17,
zko03ooI1bKj+13/RNel0g==,27/08/17,27/09/2017
UWTTV0JH09zajDf77FlYBA==,27/08/17,
75W4RrHoRp4y54MWQ8oA7w==,28/08/17,
xo0Xav68KdK2Dbbc+zWltA==,28/08/17,
HjCCK4vR1ge7CZ+pOHuJdg==,28/08/17,
ILSJ+adeRXTUvGmUauqYbw==,28/08/17,
t9lEeTz9HB8bFW1dTtGR/g==,28/08/17,
4ipkS/yJN4G/m9m6wx7hPQ==,28/08/17,
I3cGluhiMKsvbQABQr4hig==,28/08/17,
Fu7HqbCUjDaI9sIiQwsHhA==,28/08/17,
TLLKB39R3R6hEDJQlcechw==,28/08/17,
k+EvdSnrD5nclbV9RtWMvQ==,28/08/17,
p1K+uaMqZnOXQsLnuAaacQ==,28/08/17,
gLd+6ODHQzNT08RcJVrtlw==,28/08/17,
Bu7SJVMyJNm10yyPdgamMw==,28/08/17,
Vg+PSx9qj5uYLHrDP/4w4Q==,28/08/17,
LrgwJgXSystkV9H0ryIYdQ==,28/08/17,
3rvGvTTLeaEYVCE+OS7bKg==,28/08/17,
9z6/wbgkgajaBZgi1rodEA==,28/08/17,
pQjwmzvNLdz2vFEnTTjJlw==,28/08/17,
J0h236hTiaqxeWS4dmw3/A==,28/08/17,
aI19nfDwJV0SCmZ6LEafig==,28/08/17,
VnRJISbeo5bqankmSTuBDQ==,28/08/17,28/09/2017
dgSyQM80rrbzjYhV0KT/eQ==,28/08/17,28/09/2017
jdgx5KNpWQ/QTzVNlgspZw==,28/08/17,
eQz6e5SbDCNIzyV+31Af/w==,28/08/17,
6PUw85HEPhI2bpnaH3qCew==,28/08/17,
nybiyjKo2Ik7DjwTk7ZJ8g==,28/08/17,
Senalaacenhl2hVtF/Iywg==,28/08/17,
7GTiuhSHdDkIdImXHwTf2A==,28/08/17,28/09/2017
A/xCkpMn8kyxUkFcvnqtyA==,28/08/17,
h1tyBqv+ZH8yE2NTqT9k9A==,28/08/17,
+l+7SgbAxgwmv/wv1pN58w==,28/08/17,28/09/2017
oJMi2w2O7161AaMsZb3srQ==,28/08/17,28/09/2017
N6NRADdh/y/aZxjkkB/SEA==,28/08/17,
NHw9r513T0pU2tRewxU93Q==,28/08/17,
jbnyILREDTSCzIVley19Iw==,28/08/17,
38+7GWcguz/rrGJri50ILQ==,28/08/17,
B/LY2+87KuypyyWAkbw9ug==,28/08/17,
hJ3CqjphD1rI1AgOycp/hg==,28/08/17,
cKKg/ATobpZknB1WBqPm7w==,28/08/17,
2Do7fBc7AMZVYpvFveW7nA==,28/08/17,
yY+UPa0I2FvuRDM20CCEMQ==,28/08/17,
tPw3qH0n1PMVhFqOnJlwbw==,28/08/17,
7klktntJc5OOLYPDRnrgmg==,28/08/17,
ki4BJyahwU0zIfUXmN2nUQ==,28/08/17,04/10/2017
D4oc1JdTcOiDGxJz9GI9pQ==,28/08/17,
3xX4vNfPNMDYe+Vpk4Kv5g==,29/08/17,
iD8o9nlIHufjdKIwd8geAw==,29/08/17,
t5ed7Sa+BMQuX2I8S1j/tQ==,29/08/17,
pq2KW+7hRnyCSN0GtapH9A==,29/08/17,
d8Vh/tD77JJkPvGOME3gPA==,29/08/17,
GImFIjtDsomoQMgu57/9hA==,29/08/17,29/09/2017
u8Im2lA48s4pNqZJgG/jcA==,29/08/17,
eYOrCei9QzN0rfXd/mWBYQ==,29/08/17,
M+QxmrW+pL1OB6XHFgUG1Q==,29/08/17,
9yqFDzw8+BaHI3DmpuWDwg==,29/08/17,
SzB+C8bcSiwYS40WkBcD0w==,29/08/17,
G9vh+5hsK3ucPjGh3nXTGw==,29/08/17,
5+ttBhcgBce9lshnLPTdRg==,29/08/17,
oXJ5P5kcNlrK2AvCN7cEVA==,29/08/17,
iG22TCya22ShjliIPwulYg==,29/08/17,
cb229Our6TyICelNXbKo8g==,29/08/17,
wYLjpAyHh2tZJYW3pbWrCA==,29/08/17,
Xsick1RGZ6I1B+NCOPx0pw==,29/08/17,
IQg58i/PzZ8gj52yEv5Q4Q==,29/08/17,
3z9bxvg1nVGFi7j/6xH+mA==,29/08/17,
vYZZa3VRuO7RU/xbds/B1Q==,29/08/17,02/10/2017
3CbFGXrORqvpYAlbekao6Q==,29/08/17,
bFu6oTPTDh30rJ7n0GEvIA==,29/08/17,04/10/2017
MH9TfD+NhwqkRBi48CE8Bw==,29/08/17,
nNfFYJkFffrPKJdXWv+P4g==,29/08/17,
A18K7bsedRc1NY/p8Mxgpg==,29/08/17,
x4awjWbt5AVsTAw7YyWfPg==,29/08/17,
7B9oPEWnkTOQjygmopF25Q==,29/08/17,
TAj/+zOY2jvhWwpvSZg70A==,29/08/17,
C7imrUNbRTgP0B0OGCC6Eg==,29/08/17,
jsJCoYStAF9ja5nETCInwg==,29/08/17,
xoQYAhDVfizO1uDLWbYg2Q==,29/08/17,
/T2tUTBPX/Egq84xyjUPNQ==,29/08/17,
JjwuPKZ5PdRAaUohgmgLqA==,29/08/17,
f756giHC5CcEaKB8v6d89g==,29/08/17,
88EmHSqSmxc6JTb6YG+nBA==,29/08/17,
QcRgEUnb0wlIqBC4p4QyhA==,29/08/17,
RT3h+TcnZbQzqkuiEQajdw==,29/08/17,
7les7bb/2SP0RyewV5JoKg==,29/08/17,
ijFQ3GL8uV8wnuAh46LU8g==,29/08/17,
5q69W+G6gVV9vMX29Xu+XA==,29/08/17,
Ux0uD4zfnv6GaoojhojWhg==,29/08/17,
X6chz0DyNjUcvMSmgqutyQ==,29/08/17,29/09/2017
aGJKih+N0E4mDAFzutfuMQ==,29/08/17,29/09/2017
poLvk2KxbuSVBB3vL+QVKw==,29/08/17,
Ttv74VZNeo9k0XGk5u/y1Q==,29/08/17,
DgAxVKgSVuPPVzL40Nfvqg==,29/08/17,
IKvYme1AyH8wZX5Dabtlaw==,29/08/17,
y0WhEQViaB+8+Nws6te9Iw==,29/08/17,
RXYA6Nd9RjP2efQl4FJvwA==,29/08/17,
AOKBdxqU7nbmh9AXXYZVtg==,29/08/17,
zzOxgvVxegblWNOnUaH9Ag==,29/08/17,
AU5MwPk1sGwSyUy66ruq4A==,29/08/17,29/09/2017
vV2g1n3zNaNzsfnFwnb0FA==,29/08/17,
kkXxBdqPK1KfskuVcKKe4w==,29/08/17,
hlrN7U4n8Aq9g3NA4WB0qg==,30/08/17,
1K6hDrT54SD4TPlgb6HjDg==,30/08/17,
6kULy3lbFhA2szOAOL02Kg==,30/08/17,
krHjbLlM79tgr1H91DJQCw==,30/08/17,30/09/2017
YDwy9AMXsxeXMLtNigMvhA==,30/08/17,
T6vL0xMUNlUG68VsDIPB7A==,30/08/17,
d98Fo6qRM5vgIvcxJ54KBg==,30/08/17,
PBDi0B2PyuWWiMYcy7yiDw==,30/08/17,
0eEy12tUPv8KyzYQLQGOEg==,30/08/17,
EfWPDCHLLa5145JWQHgAKw==,30/08/17,
u4SoYo18YFU0uamgvVDp9A==,30/08/17,
KXjPI8AshxMFblX+D1yFSA==,30/08/17,
KQsNbUYO1TRHojzRmAJ27g==,30/08/17,
Q7tFZOQljWIREIOMcyjJIQ==,30/08/17,
2x2+oPplvf43ADMUjnbMOw==,30/08/17,
xXeO35o6wxEw+S07/lWH0A==,30/08/17,
tlErou8T1yQboo2/IL/1pw==,30/08/17,
g+DejGTuj0qtkci08z+KoQ==,30/08/17,
5+g6rwaczBZNhgtLfYZ5eQ==,30/08/17,
NiSLoZ9Sohr46TY7RCSl/g==,30/08/17,
pF1tdCpY1IHGM6NG3hx8Lw==,30/08/17,
kXzsg68izT04oI/MGybazQ==,30/08/17,
xgjweAQk6NeexHDXyEJ1IA==,30/08/17,
/Sp+U4hkdvwKzUn7e8WZeQ==,30/08/17,
uR5XUU+jAYsKgjjqulM3tw==,30/08/17,
/AMOEoIv1xrkUXgKKyFSDg==,30/08/17,
26xS8TCYzviTFIBKcFLxMQ==,30/08/17,
z4iQuwuMGgXrAq/pDXMirA==,30/08/17,
MiKoHg1kQl+nSdTOvf6ReQ==,30/08/17,
HFWB4bsHIJK9/a1TEt4mow==,30/08/17,
HMvmG2Ja/yJFwN++cAjEDw==,30/08/17,
TpyIcEUhXpT+ZPNNxCfFWg==,30/08/17,04/10/2017
NCAHRlkTOXJt+XkbF7yIXA==,30/08/17,02/10/2017
dDZiYSqMWh1Ibh6C+OvvTg==,30/08/17,
sNVI9zBc1neW5803Rx1qxg==,30/08/17,
6Y3UHUGR3SVxgK/ayGjt0w==,30/08/17,18/10/2017
zDdhcYerqLJ89dxDz2Ix0Q==,30/08/17,
Y7KfJ0ihC2PkC5a6QF5IEA==,30/08/17,
IhwsSRu+HIjmyr+kGcBO/Q==,30/08/17,
jcsEtoST3w+pVUFdrl+A9A==,30/08/17,
oLx5ZRg6z0PcH3lCKJDuHQ==,30/08/17,
LrVThhSYAtmiOdolZj3nYA==,30/08/17,
RhyekwgNTH0PaDGtLtcGeA==,30/08/17,
+PKEhgzxDr3f0uLDEkH5rw==,30/08/17,
mBXO8weleITZVj6AN82klg==,30/08/17,30/09/2017
+SnUq3h7zDdeXMrWCF+2DA==,30/08/17,
AJwzr0n25bm1fTGWfn7kbg==,30/08/17,
6zyWINfNm0PZFDf8Q5dFPg==,30/08/17,
8ryONoLVE6dDfGNz4ZpOfA==,30/08/17,
v4S9TDE/UYUTSA4g00QSug==,30/08/17,
g5GFzPcs3aT8pGv8yVII8A==,30/08/17,
FQnFgis/YAUOvXnbwTQ7Bg==,30/08/17,
LqX3oZ1zHvD9+oQXnhu1hg==,30/08/17,
WUarKVrwr9iecANIWv7+LQ==,30/08/17,
sN/Ru63KQJL50U16dAhd8A==,30/08/17,
7oVdjk/k//GylbcQ/iuFqA==,30/08/17,
02Yc4JO7nQ8Ch/f9XSoyBw==,30/08/17,
yiDh2OHRmpL7/CjwtGfdWw==,30/08/17,
F9xozlliAbnaT7KPIvsefg==,30/08/17,
Nprp0VW0wlKLmrrWMwo2mA==,30/08/17,
l7IWh6J54lx6dOfPuQBbug==,30/08/17,
7k/JNbpK4sMYu+hzBjdLYQ==,30/08/17,
P6JT/VmvKcsbdx9G5yLp1g==,30/08/17,
/e4IBXI1meqNE8wMxy2B5A==,30/08/17,
pljSMBb7h/RTaEngSFGSHQ==,30/08/17,
GWlpKcOynOEYNA5Q3KVyKg==,30/08/17,
rklrKewhKq0a2FqGZW9cKA==,31/08/17,
d3GlhEsLH6wdZL2jdme5tw==,31/08/17,
uFfuGq4CKTaTVPvreQRDcw==,31/08/17,
UreJP8uC5qPEpY8+SLJ1Bg==,31/08/17,
Vt5BOh6wda/Q4doEcry+SA==,31/08/17,01/10/2017
lN2tu9thb7UltQcuUAwJ3w==,31/08/17,
DOMeY5CEC16CPmEppZo30w==,31/08/17,
8SiIK/x5ZiTOep+UzKnljg==,31/08/17,01/10/2017
K2NKnRVGkWfKGqNnsb95MQ==,31/08/17,
f9XVKh97HnarIaabnIj/fQ==,31/08/17,
FViCvSvmu9fy6E70dwC4Gg==,31/08/17,
FRr5tS4/xXGyA9S/C8GeoA==,31/08/17,
TuOgyls5iv5fbIYQ6/SeOQ==,31/08/17,
XsDoQXc4IvuKMto0YOHxsg==,31/08/17,
hhRLujcqlManl3PX6H4eYA==,31/08/17,
0AgZ4t5hl0kiUkwcsxclRQ==,31/08/17,
BmhjkBANJqvz0t48DcRJRA==,31/08/17,
crWU2fxu4FM/2QK8MQloUQ==,31/08/17,
beBOt0Pyi94bIElfWORivQ==,31/08/17,
e/pJp1361TLqj+izKxLFFg==,31/08/17,
AfeEKxhE8GNMjxMtfjaJUQ==,31/08/17,
htHJGEc1G2mZ8BnVSk8/jA==,31/08/17,
+DqvFmDi3BuSBFE8KqCaIw==,31/08/17,
ZFjVexrA5k7HzDJvwPjYuQ==,31/08/17,
b/x0ghbocUT+ZbjNWVNTBw==,31/08/17,
+Kfp9e/XKpHX3mGgErB5gw==,31/08/17,01/11/2017
YZ11bBvGxvzW5IP8y6LZLg==,31/08/17,
5iZaheUDu122KfN5Mw/giw==,31/08/17,
EELuAWrWBCL5CkqC3dn6QA==,31/08/17,
tXAzFDZyodv8uVpM4uP0Lw==,31/08/17,
g1WNVmadASpH7MX4s00znA==,31/08/17,
tS5G21LRZP0kxXMfyd+HpQ==,31/08/17,
k/mvucJyLJKasfw4+HhvgQ==,31/08/17,
jH4Hm3OIpzNiHBQVinXNkg==,31/08/17,
uRLzf5azURppTgoDX/uexA==,31/08/17,01/10/2017
wblStpSPCF1hmEYQjOwbiw==,31/08/17,
vq9ZSm7y/OxfASRV3anIHw==,31/08/17,
//I8gLJGjpQCcW5W8IPryA==,31/08/17,
FRcH1yGJXZN5o3YnJoWd9w==,31/08/17,
z8s+iTdtLp7ru7XmQ5mNjA==,31/08/17,
Lnz2KbcZbr6SbpP7PAJWeg==,31/08/17,
lYLfiTiGiZo8i82en0IV0w==,31/08/17,
ziFH3XNaWGdXNZLtgEALtQ==,31/08/17,
iNqy63NJZ4lJpzLdopU5hw==,31/08/17,
jk5hlQTz51zzDl8Nh/Tjew==,31/08/17,
3xdk36SLJEhowkopknFWBw==,31/08/17,
aL2NE+Ma3VHgpWzvBAHgvg==,31/08/17,02/10/2017
IShMgN9spaKlVwWCmJSoZg==,31/08/17,
xfVoiqsh0AYQ6M3q56Vuvw==,31/08/17,01/10/2017
D/nUGHEYSns9gPWA6rpk4Q==,31/08/17,
0cOvdaB8FR1e915nlUskrA==,31/08/17,01/10/2017
GlJFDK1aD+xnsYFv/7OY0Q==,31/08/17,01/10/2017
y/LaPcbELui05TmzGw4k4Q==,31/08/17,
FNDNbLPjnxC9wOQA0Op5ww==,31/08/17,
gwcfYoBhXy/5cKJZ1s6DJA==,31/08/17,
X3otrCvtsyN6uAYtdbVC9w==,31/08/17,
ZkLDqk0ZC6B/Zxspb40S8A==,31/08/17,
1t7pevWRZLLToYbgPY698A==,31/08/17,
RJsR+2azqG13Iucg0iVr6A==,31/08/17,
A1DqWailwzg0BTsJsyZlfA==,31/08/17,
tASeP96SCrnlr59HspKmxQ==,01/09/17,
S5jpC6g5Yj6I1bPW3OVlYg==,01/09/17,
dCH3YTMV0WpyD1rVKkuLag==,01/09/17,
UUjeN7Nhk7z1iMG8SjgzwA==,01/09/17,02/10/2017
NRgzoLzByM7oVnVb/APECg==,01/09/17,
Vy03Wr8wfOipZSp28C3xDg==,01/09/17,
XSy7vJtHVMxyZytAKWx27A==,01/09/17,06/10/2017
b8lwbM+3s30fcVzkj4LCJg==,01/09/17,
EfJvPv7jbT1dFA2aQ66MAA==,01/09/17,
JGzaxAy3xYUqukDx8M4B2g==,01/09/17,
Yly7Q9spKLg5bfhGrtlFag==,01/09/17,
9eviI1ZRZE19TBZgOJYL+g==,01/09/17,
NKLeXB/C/KMxND2OrensJQ==,01/09/17,
z5/3UPZ3UYUgL+q4bc40ww==,01/09/17,02/10/2017
urD3Qjc7HHw8Yq7aLn3Yvw==,01/09/17,02/10/2017
V2FUfotSsm0vf5vcQeAzag==,01/09/17,30/09/2017
21Ni6BlEjDWq+03ICt2a7A==,01/09/17,
jjUC+phPJvaJD0pUxL4/jQ==,01/09/17,
Sl5+r3PVmmof0kh4/3YoiQ==,01/09/17,
QB3OAgpMhhmSQGe7CwmPhQ==,01/09/17,
wbZlgV4aLWUGpp1OMqAvsw==,01/09/17,
B8saOpnVxDgA2ehs1NX3fw==,01/09/17,
VzYsdFdei7MuYYzgc/TY5g==,01/09/17,
1KfW3vkTi7ZeikGcRzpNFg==,01/09/17,18/09/2017
UoLc7/4dPaXVmavpjPh03g==,01/09/17,
+lnc2Kk0Qm9IlNH22H5pjQ==,01/09/17,
1sxRqpFkO1CHUG6x6wAFvQ==,01/09/17,
VMo+Wizr2GgZAKpIiQPgrQ==,01/09/17,
ag9e8oOyAI7v9nVjQ/iBDA==,01/09/17,
VcIHRTlShiZlEnHLK1mmRA==,01/09/17,
zmvqa+3GiyzJOBegct3a/Q==,01/09/17,16/09/2017
eaf8qrKT3zP0Q2OhYI5Njg==,01/09/17,
SOYyioArMj0LFLMaECJ1iA==,01/09/17,
/7Va+h4bn2HDaWzBL2m20g==,01/09/17,
EyUMRGLMPpYNJPX8WFx7hw==,01/09/17,
jfd8ta89gt2HyCG1coB1Ag==,01/09/17,
o7amBU2I1nkphK/vpRy0dQ==,01/09/17,
TYFeDdMkS/CPOsxg2UmAJw==,01/09/17,
XD7GAe+NsTPfEMbrbd1BAg==,01/09/17,16/09/2017
7Ra8W61gJeB3fu7bHgzWvA==,01/09/17,
nCqcq60yQ1o9lAGwgrdxGQ==,01/09/17,
hYczwbU0ooWTQUHuLTJTuQ==,01/09/17,
yhv6IlLfphNBCYEGZ/G/UA==,01/09/17,
2e5dwgjNfOWI0Kw7AgvarQ==,01/09/17,
Gor2V0i/6Y6aw+Ej8rU9MA==,01/09/17,
g2LdiYljLKKDz6wamy47FA==,01/09/17,
Q5nnCUvrUI8K6Z+in/7RDQ==,01/09/17,
Ppf4ohIxMHgHRycF7N9Klw==,01/09/17,
0u77zDKAi3S88XuFzXv7Qw==,01/09/17,
O9c/Clfo9GTor9okqsGA6g==,02/09/17,
NWoRWK1BFIKLCjVhYZHjGw==,02/09/17,
